,Unnamed: 0,Unnamed: 0.1,fund.fundFamilyName,fund.globalId,legalName,analytics.expenseRatio,Africa,Asia Developed,Asia Emerging,Australasia,Canada,Europe Emerging,breakdowns.region.europeExEuro,breakdowns.region.eurozone,breakdowns.region.japan,breakdowns.region.latinAmerica,breakdowns.region.middleEast,breakdowns.region.other,United Kingdom,United States,breakdowns.region.unknown,breakdowns.stockSector.basicMaterials,breakdowns.stockSector.communicationServices,breakdowns.stockSector.consumerCyclical,breakdowns.stockSector.consumerDefensive,Energy,Financial Services,breakdowns.stockSector.healthcare,breakdowns.stockSector.industrials,breakdowns.stockSector.other,breakdowns.stockSector.realEstate,Technology,breakdowns.stockSector.unknown,breakdowns.stockSector.utilities,globalFundId,category,categoryId,fund,assetClass,assetType,risk.totalRisk,fund.priceReturnyr1,fund.priceReturnyr10,fund.priceReturnyr3,fund.priceReturnyr5,fund.histReturnyr1,fund.histReturnyr3,fund.histReturnyr5,fund.histSharpeRatioyr1,fund.histSharpeRatioyr3,fund.histSharpeRatioyr5,fund.histStdDevyr1,fund.histStdDevyr3,fund.histStdDevyr5,globalShareClassId,trackingErrorY1,trackingErrorY3,trackingErrorY5,final_performance,final_risk,final_tracking_error,risk_appetite
39,39,87,BBVA Asset Management SA SGIIC,Z95BR4R40,Acción IBEX 35 ETF FI Cotizado Armonizado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.84,0.0,1.01,0.0,0.0,0.0,0.0,5.15,1.53,4.27,15.11,0.0,4.47,27.71,1.26,12.27,0.0,6.24,0.41,5.16,21.57,Z922YXES2,Spain Equity,EUCA000643,0.0,Equity,Fund,0.21480556569281856,10.79414,1.33262,2.4953,-0.92048,14.50735,5.4165,2.23075,0.78,0.35,0.23,19.32,24.54,20.84,Z922YY3A1,0.21,0.18,0.4,7.384866666666667,21.566666666666666,0.26333333333333336,medium
40,40,88,PT Danareksa Investment Management,Z92QGAYN8,Danareksa Indonesia Top 40 ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94FNF5Z6,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,3.83534,0.0,3.98529,0.0,3.83534,3.98529,0.0,0.03,0.1,0.0,14.91,20.7,0.0,Z94FNF628,6.37,5.0,0.0,2.6068766666666665,11.87,3.7900000000000014,low
41,41,90,Deka Investment GmbH,Z92MSKZE1,Deka DAX® ex Financials 30 UCITS ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.11,0.0,0.0,0.0,0.0,0.0,1.25,1.64,9.61,9.25,20.73,2.82,0.0,0.0,16.41,18.14,0.0,0.0,15.26,1.64,6.14,Z922YW489,Germany Equity,EUCA000638,0.0,Equity,Fund,0.19883822885403665,-1.2784799999999998,0.0,4.99255,0.06125,1.44046,7.1664,2.21705,0.16,0.43,0.23,24.57,23.11,20.31,Z922YWNZ8,3.7,3.77,3.15,3.60797,22.66333333333333,3.5400000000000005,medium
42,42,91,Hang Seng Investment Management Ltd,Z95M9C500,HSI ESG Enhanced Select Index ETF,0.2,0.0,39.32,52.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.12,0.07,4.03,23.52,2.05,0.0,35.96,4.43,2.57,0.0,21.77,4.15,0.12,1.33,Z95MG74E4,Hong Kong Equity,EUCA000519,0.0,Equity,Fund,0.2137178089900072,-14.81188,0.0,0.0,0.0,-12.5874,0.0,0.0,-0.16,0.0,0.0,43.99,0.0,0.0,Z95MG74H7,5.41,0.0,0.0,-4.1958,14.663333333333336,1.8033333333333328,low
43,43,93,PT Indo Premier Investment Management,Z94MF8MH7,Premier ETF MSCI Indonesia Large Cap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95U30NG9,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,1.45597,0.0,0.0,0.0,1.45597,0.0,0.0,-0.14,0.0,0.0,14.13,0.0,0.0,Z95U30NS3,2.01,0.0,0.0,0.4853233333333333,4.71,0.6699999999999999,low
44,44,94,PT Bahana TCW Investment Management,Z94DXFDH1,Bahana ETF Bisnis 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95U30MB1,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,9.75602,0.0,7.29547,0.0,9.75602,7.29547,0.0,0.4,0.26,0.0,14.83,18.5,0.0,Z95U30MV7,3.09,3.3,0.0,5.68383,11.11,2.13,low
45,45,95,PT Indo Premier Investment Management,Z9466KD77,Premier ETF High Dividen 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95U30MA3,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,14.95554,0.0,10.69455,0.0,14.95554,10.69455,0.0,0.7,0.4,0.0,15.09,20.76,0.0,Z95U30MU9,4.4,4.38,0.0,8.55003,11.95,2.9266666666666667,low
46,46,96,PT Ashmore Asset Management Indonesia Tbk,Z94BRVK63,Ashmore ETF LQ45 ALPHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95GQP4J5,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,0.59351,0.0,5.06047,0.0,0.59351,5.06047,0.0,-0.19,0.15,0.0,14.65,20.87,0.0,Z95GQP4K2,5.88,4.98,0.0,1.88466,11.840000000000002,3.62,low
47,47,97,DWS Investment S.A. (ETF),Z915P5DB5,Xtrackers MSCI Europe Energy ESG Screened UCITS ETF 1C,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10.63,44.7,0.0,0.0,0.0,0.0,44.68,0.0,-0.01,0.0,0.0,0.0,0.0,100.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,Z922YX9X7,Sector Equity Energy,EUCA000535,0.0,Equity,Fund,0.23949678736604385,27.57498,5.9008,17.73622,8.279530000000001,27.57498,17.73622,8.279530000000001,0.71,0.6,0.26,27.4,30.55,26.87,Z922YXZF7,14.48,19.25,15.34,17.863576666666667,28.27333333333333,16.35666666666667,high
48,48,103,Amundi Luxembourg S.A.,Z95ZZZ8K4,Amundi Index Solutions - Amundi Prime UK Mid & Small Cap ETF DR D,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.8,0.0,90.62,2.12,4.42,3.01,5.69,15.49,4.52,3.09,19.53,5.46,17.13,0.0,9.0,9.72,4.44,2.92,Z94VTVQX2,UK Mid-Cap Equity,EUCA000852,0.0,Equity,Fund,0.23474955331711644,-9.90438,0.0,0.0,0.0,-6.7054100000000005,0.0,0.0,-0.29,0.0,0.0,22.26,0.0,0.0,Z94VTVQZ7,1.28,0.0,0.0,-2.235136666666667,7.420000000000001,0.4266666666666667,low
49,49,104,BBVA Asset Management SA SGIIC,Z915NCNN5,Acción Eurostoxx 50 ETF FI Cotizado Armonizado,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.3,91.62,0.0,0.0,0.0,0.0,6.12,1.01,-0.05,10.28,4.2,16.38,8.0,6.58,16.31,7.13,12.96,0.0,0.55,14.04,-0.05,3.62,Z922YXRL3,Eurozone Large-Cap Equity,EUCA000516,0.0,Equity,Fund,0.1825563938955564,7.993069999999999,4.88421,8.39098,4.28244,10.66579,10.15392,6.60797,0.54,0.56,0.44,22.79,22.28,19.44,Z922YYMN2,2.05,2.92,2.54,9.142560000000001,21.50333333333333,2.5033333333333334,medium
50,50,105,FundRock Management Company S.A.,Z9585SAT1,Chimera UCITS ICAV - Chimera S&P UAE UCITS ETF Fund D AED Inc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72,0.0,0.0,0.0,0.28,0.0,19.93,3.92,0.49,1.17,57.09,0.0,3.16,0.0,13.97,0.0,0.27,0.0,Z9591QAM2,Other Equity,EUCA000539,0.0,Equity,Fund,0.18876472242578465,-16.01525,0.0,0.0,0.0,-13.59597,0.0,0.0,-0.82,0.0,0.0,19.09,0.0,0.0,Z9591QAY6,0.0,0.0,0.0,-4.53199,6.363333333333332,0.0,low
51,51,108,Handelsbanken Fonder AB,Z92967V98,XACT Nordic High Dividend Low Volatility ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42,21.34,0.0,0.0,0.0,0.0,1.91,0.0,0.33,15.75,11.39,6.03,8.37,0.0,27.39,3.63,23.1,0.0,0.0,4.0,0.34,0.0,Z9297X920,Nordic Equity,EUCA000525,0.0,Equity,Fund,0.17043319038634852,-1.64067,0.0,2.85317,3.62428,3.3661,7.54356,8.36801,0.22,0.52,0.63,17.12,15.94,14.5,Z9297X9C8,5.69,6.1,5.53,6.42589,15.853333333333332,5.7733333333333325,medium
52,52,109,OSSIAM,Z94B067G0,Ossiam US ESG Low Carbon Equity Factors UCITS ETF 1A EUR Acc,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.43,0.0,0.0,0.54,98.06,0.12,1.16,8.48,5.63,3.42,0.64,15.77,8.8,7.79,0.0,7.38,37.93,0.13,2.87,Z94AWCY82,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.17599917025957232,-1.25564,0.0,15.1107,0.0,-1.25564,15.1107,0.0,-0.32,0.67,0.0,23.09,21.09,0.0,Z94AWCZC2,3.41,5.05,0.0,4.618353333333333,14.726666666666668,2.8200000000000003,low
53,53,111,OSSIAM,Z95VB0YK7,Ossiam Bloomberg Canada PAB UCITS ETF 1A EUR Acc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95TYHKD1,Canada Equity,EUCA000632,0.0,Equity,Fund,0.1962297800506832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95TYHKE9,0.0,0.0,0.0,0.0,0.0,0.0,
54,54,115,OSSIAM,Z94YDT6B8,Ossiam Euro Government Bonds 3-5Y Carbon Reduction UCITS ETF 1C EUR Acc,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94T3XT67,EUR Government Bond,EUCA000589,0.0,Fixed Income,Fund,0.033765568888493955,-8.93885,0.0,0.0,0.0,-8.93885,0.0,0.0,-1.91,0.0,0.0,5.04,0.0,0.0,Z94T3XTD2,5.49,0.0,0.0,-2.979616666666667,1.68,1.83,low
55,55,117,State Street Global Advisors Ltd,Z95CJ6G69,SPDR® S&P® U.S. Dividend Aristocrats ESG UCITS ETF,0.35,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.82,96.27,0.06,7.91,0.52,14.09,18.48,3.24,12.08,10.68,17.97,0.0,4.64,4.22,0.05,6.12,Z95C5VZA9,US Equity Income,EUCA001017,0.0,Equity,Fund,0.1702283344286843,0.1274,0.0,0.0,0.0,2.17769,0.0,0.0,0.05,0.0,0.0,19.86,0.0,0.0,Z95C5VZV3,3.74,0.0,0.0,0.7258966666666667,6.62,1.2466666666666668,low
56,56,118,UOB Asset Management Ltd,Z95WTG374,UOBAM Ping An ChiNext ETF,0.0,0.0,0.0,97.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,5.61,1.02,1.52,4.34,0.0,7.28,24.4,38.37,0.0,0.0,15.15,2.31,0.0,Z95X6EVE6,China Equity - A Shares,EUCA000896,0.0,Equity,Fund,0.21458607922077802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95X6EVN6,0.0,0.0,0.0,0.0,0.0,0.0,
57,57,119,Phillip Capital Management (HK) Limited,Z95XBCZJ9,Phillip HK Newly Listed Equities Index ETF,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95063WP6,Hong Kong Equity,EUCA000519,0.0,Equity,Fund,0.20307108004301666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95063WR2,0.0,0.0,0.0,0.0,0.0,0.0,
58,58,120,Amundi Luxembourg S.A.,Z94Z83KG1,Amundi Index Solutions - Amundi MSCI Emerging ESG Broad CTB UCITS ETF DR USD (C),0.0,4.26,26.1,51.53,0.0,0.0,0.92,0.0,0.54,0.0,8.57,7.41,0.0,0.0,0.19,0.48,7.32,9.89,13.25,7.41,4.86,23.77,5.26,4.54,0.0,1.88,18.57,0.6,2.65,Z9528BT68,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.16612067458232552,-16.77282,0.0,0.0,0.0,-16.77282,0.0,0.0,-0.75,0.0,0.0,24.63,0.0,0.0,Z960365N6,1.44,0.0,0.0,-5.59094,8.209999999999999,0.48,low
59,59,121,Hang Seng Investment Management Ltd,Z94ZX37B9,Hang Seng Harvest CSI 300 Index ETF,0.8,0.0,0.0,98.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,8.54,1.01,8.95,15.07,1.7,19.84,8.14,16.1,0.0,1.8,15.24,1.12,2.49,Z951WM2D3,China Equity - A Shares,EUCA000896,0.0,Equity,Fund,0.1965766821091648,-9.51185,0.0,0.0,0.0,-9.51185,0.0,0.0,-0.36,0.0,0.0,24.04,0.0,0.0,Z951WM2L5,4.76,0.0,0.0,-3.170616666666667,8.013333333333334,1.586666666666667,low
60,60,122,Handelsbanken Fonder AB,Z915P6WD8,XACT OMXS30 ESG UCITS ETF,0.3,0.0,0.0,0.0,0.0,0.0,0.0,95.57,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.16,4.18,4.07,5.35,3.59,0.0,26.75,5.4,40.56,0.0,0.42,9.51,0.17,0.0,Z922Z03W6,Sweden Equity,EUCA000545,0.0,Equity,Fund,0.1986727252311037,5.02269,9.71938,12.13184,9.88924,5.02269,12.13184,9.88924,0.28,0.69,0.62,20.53,18.83,17.82,Z922Z12P0,3.64,3.0,2.51,9.01459,19.06,3.0500000000000003,medium
61,61,124,DWS Investment S.A. (ETF),Z948CMJJ0,Xtrackers II Global Inflation-Linked Bond UCITS ETF 5C,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YWWF2,Global Inflation-Linked Bond,EUCA000858,0.0,Fixed Income,Fund,0.08533117066334404,-15.35664,0.0,-2.92957,1.56345,-15.35664,-2.92957,1.56345,-1.68,-0.41,-0.25,14.55,11.03,8.98,Z922YYL78,0.84,0.6,0.48,-5.574253333333334,11.52,0.64,low
62,62,126,Amundi Asset Management,Z94BRHVS4,Lyxor Core US Equity (DR) UCITS ETF - Dist,0.04,0.0,0.11,0.03,0.0,0.0,0.0,0.32,0.12,0.0,0.17,0.0,0.0,0.57,98.69,-0.01,2.56,7.34,10.62,6.78,4.79,14.03,14.03,8.84,0.0,3.08,25.19,0.0,2.74,Z92PNRUW9,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.1890709909220236,-10.9347,0.0,9.32244,7.43953,-9.00283,11.1466,9.02638,-0.4,0.55,0.47,24.04,21.26,19.0,Z92PNRUY5,0.31,0.43,0.35,3.723383333333333,21.433333333333334,0.3633333333333333,medium
63,63,127,BlackRock Asset Management North Asia Ltd - ETF,Z95GQ8Z26,iShares Short Duration China Policy Bank Bond ETF USD,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95HA1BE6,RMB Bond - Onshore,EUCA000906,0.0,Fixed Income,Fund,0.05668707809658485,-9.98209,0.0,0.0,0.0,-9.98209,0.0,0.0,-0.85,0.0,0.0,2.47,0.0,0.0,Z95HA1BZ9,2.88,0.0,0.0,-3.327363333333333,0.8233333333333334,0.96,low
64,64,128,Handelsbanken Fonder AB,Z915P6VA5,XACT Sverige (UCITS ETF),0.3,0.0,0.0,0.0,0.0,0.06,0.0,96.09,0.13,0.0,0.0,0.0,0.0,3.12,0.47,0.13,5.52,3.33,7.14,4.11,0.0,29.85,6.08,38.4,0.0,2.75,2.62,0.14,0.06,Z922YZBK7,Sweden Equity,EUCA000545,0.0,Equity,Fund,0.20268522928913832,-3.88161,6.0631,6.17889,5.2915800000000015,1.45517,10.87864,9.57343,0.13,0.59,0.59,24.04,20.62,18.52,Z922YZKG6,2.96,3.49,3.2,7.302413333333334,21.06,3.216666666666667,medium
65,65,130,Hang Seng Investment Management Ltd,Z95HAPHL1,Hang Seng China New Economy Index ETF,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95HDXAP9,China Equity,EUCA000504,0.0,Equity,Fund,0.2611655097136074,-18.43511,0.0,0.0,0.0,-18.43511,0.0,0.0,-0.41,0.0,0.0,39.82,0.0,0.0,Z95HDXAS3,11.9,0.0,0.0,-6.145036666666668,13.273333333333332,3.966666666666667,low
66,66,131,OSSIAM,Z91Q796W3,Ossiam Shiller Barclays Cape® Europe Sector Value TR UCITS ETF 1C EUR Acc,0.65,0.0,0.0,0.0,0.0,0.0,0.0,6.79,12.35,0.0,0.0,0.0,0.0,5.94,0.0,74.92,0.0,0.0,0.12,0.0,0.0,23.61,0.0,0.08,0.0,1.27,0.0,74.92,0.0,Z922YZA28,Europe Large-Cap Blend Equity,EUCA000511,0.0,Equity,Fund,0.1606519955256834,1.49155,0.0,12.62524,9.11992,1.49155,12.62525,9.11992,0.15,0.78,0.68,16.74,17.53,15.14,Z922YZHN5,4.12,4.74,4.59,7.745573333333333,16.47,4.483333333333333,medium
67,67,132,BlackRock Asset Management North Asia Ltd - ETF,Z95GQ8Z42,iShares China Government Bond ETF HKD,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95HA1BB2,RMB Bond - Onshore,EUCA000906,0.0,Fixed Income,Fund,0.05728809526675579,-9.06453,0.0,0.0,0.0,-9.06453,0.0,0.0,-0.52,0.0,0.0,2.91,0.0,0.0,Z95HA1BY2,2.53,0.0,0.0,-3.0215099999999997,0.97,0.8433333333333333,low
68,68,133,Amundi Asset Management,Z91Y6EEY3,Lyxor MSCI China A (DR) UCITS ETF Acc,0.35,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,0.95,7.55,16.15,3.27,17.32,9.32,16.44,0.0,1.67,13.41,0.01,2.85,Z922YZ9Z7,China Equity - A Shares,EUCA000896,0.0,Equity,Fund,0.1989653664944714,-17.51139,0.0,5.06278,1.35503,-17.51139,5.06278,1.35503,-0.38,0.28,0.2,22.38,18.96,18.82,Z922YZMG4,3.97,3.71,3.44,-3.69786,20.053333333333327,3.7066666666666666,medium
69,69,134,Haitong International Asset Management (HK) Limited,Z94ZREPG1,Haitong MSCI China A ESG ETF,1.04,0.0,0.0,99.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,7.84,1.16,7.9,12.5,1.65,24.24,11.28,15.19,0.0,2.52,14.13,0.01,1.58,Z956GT8V9,China Equity - A Shares,EUCA000896,0.0,Equity,Fund,0.2185548414159922,-10.49776,0.0,0.0,0.0,-10.49776,0.0,0.0,-0.46,0.0,0.0,21.88,0.0,0.0,Z956GT8X5,2.72,0.0,0.0,-3.4992533333333333,7.293333333333332,0.9066666666666668,low
70,70,135,PT Batavia Prosperindo Aset Manajemen,Z948YGZU6,Batavia SRI-KEHATI ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94F629K3,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,9.92837,0.0,7.34128,0.0,9.92837,7.34128,0.0,0.42,0.26,0.0,14.58,20.33,0.0,Z94F629U1,3.24,3.05,0.0,5.75655,11.636666666666665,2.0966666666666667,low
71,71,137,Harvest Global Investments Limited,Z958GJV41,Harvest CSI 300 ESG Leaders Index ETF,1.35,0.0,0.0,102.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,7.45,1.29,8.82,14.96,1.3,22.25,8.13,16.69,0.0,1.92,15.41,-0.71,2.49,Z958UYMR1,China Equity - A Shares,EUCA000896,0.0,Equity,Fund,0.1939572052538769,-11.43411,0.0,0.0,0.0,-10.54938,0.0,0.0,-0.39,0.0,0.0,24.53,0.0,0.0,Z958UYMV2,5.89,0.0,0.0,-3.51646,8.176666666666668,1.9633333333333327,low
72,72,138,PT Batavia Prosperindo Aset Manajemen,Z92Q7KRF1,Batavia Smart Liquid ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94F629N7,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,2.19131,0.0,5.46133,0.0,2.19131,5.46133,0.0,-0.09,0.17,0.0,14.25,19.47,0.0,Z94F629W7,6.09,4.35,0.0,2.55088,11.24,3.48,low
73,73,139,PT Indo Premier Investment Management,Z9596VK11,Indeks Premier ETF FTSE Indonesia ESG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z95BQZGU6,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,14.60826,0.0,0.0,0.0,4.47213,0.0,0.0,0.8,0.0,0.0,13.71,0.0,0.0,Z9596VK11,3.0,0.0,0.0,1.49071,4.57,1.0,low
74,74,141,MCB Investment Management Co Ltd,Z95VHSYH7,African Domestic Bond Fund ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94BZ5DN2,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.0722467361068249,-29.87747,0.0,-13.78551,0.0,-29.87747,-13.78551,0.0,-2.85,-1.17,0.0,13.04,12.68,0.0,Z94BZ5DR3,0.0,0.0,0.0,-14.554326666666665,8.573333333333332,0.0,low
75,75,144,MCB Investment Management Co Ltd,Z921U1AH6,MCB India Sovereign Bond ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94BZ5DS1,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.07163692719064968,-13.48571,0.0,-7.64562,-5.58501,-13.48571,-7.64562,-5.07643,-2.19,-1.35,-0.73,7.9,6.47,8.58,Z94BZ5DT9,0.0,0.0,0.0,-8.73592,7.650000000000001,0.0,low
76,76,145,PT MNC Asset Management,Z9435NET0,ETF MNC36 LIKUID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94F62A21,Indonesia Equity,EUCA000780,0.0,Equity,Fund,0.14322965005144472,3.83534,0.0,3.5123800000000003,0.0,3.83534,3.5123800000000003,0.0,0.03,0.07,0.0,14.91,19.71,0.0,Z94F62AB1,6.37,5.53,0.0,2.44924,11.54,3.966666666666667,low
77,77,146,DWS Investment S.A. (ETF),Z94T6DT35,Xtrackers II Japan Government Bond UCITS ETF 1C,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YW8Z5,JPY Bond,EUCA000595,0.0,Fixed Income,Fund,0.027314730510582492,-4.80633,0.0,-3.2067,-1.10087,-4.80633,-3.2067,-1.10087,-1.44,-1.19,-0.36,3.29,2.59,2.61,Z942LR3W0,1.01,0.72,0.67,-3.0379666666666667,2.83,0.7999999999999999,low
78,78,147,Hang Seng Investment Management Ltd,Z94XRVMX4,Hang Seng TECH Index ETF,0.87,0.0,0.0,99.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.07,0.0,31.39,31.89,0.0,0.0,1.12,7.7,0.0,0.0,0.0,27.83,0.07,0.0,Z94Y2NX23,Sector Equity Technology,EUCA000542,0.0,Equity,Fund,0.3197910191705496,-23.29774,0.0,0.0,0.0,-23.29774,0.0,0.0,-0.34,0.0,0.0,52.04,0.0,0.0,Z94Y2NXE7,58.66,0.0,0.0,-7.765913333333334,17.346666666666668,19.553333333333327,medium
79,79,150,Amundi Luxembourg S.A.,Z95AKTSH4,Amundi Index Solutions - Amundi MSCI Japan ESG Broad CTB UCITS ETF DR (C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,7.93,14.38,5.35,0.54,14.49,10.89,19.99,0.0,4.49,17.11,0.01,0.13,Z95AG9QY8,Japan Large-Cap Equity,EUCA000521,0.0,Equity,Fund,0.1409545483173409,5.83804,0.0,0.0,0.0,5.83804,0.0,0.0,0.49,0.0,0.0,13.66,0.0,0.0,Z95AP6FD2,1.56,0.0,0.0,1.9460133333333327,4.553333333333334,0.52,low
